property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,Shopping_center_id,Distance_to_sc,Train_station_id,Distance_to_train_station,travel_min_to_CBD,Transfer_flag,Hospital_id,Distance_to_hospital,Supermarket_id,Distance_to_supermaket
92789,-37.99258804,145.0955353,16 Waratah Avenue,MORDIALLOC,4100000,house,2009,3,1,2,SC_003,2455,19864,1686,41,0,hospital_001,2003,S_003,1869
70718,-37.886874,145.103638,3/3 Kalymna Grove,CHADSTONE,5724000,house,2011,2,1,1,SC_042,1504,19840,1653,28,0,hospital_166,1393,S_026,1687
77087,-37.937239,145.105643,12 Rosewall Place,CLARINDA,3960000,house,2012,4,1,2,SC_003,4043,19915,1914,39,0,hospital_076,2164,S_170,1497
29071,-37.806478,144.994544,56 Park Street,ABBOTSFORD,11219000,house,2011,2,2,1,SC_068,2178,19976,228,9,0,hospital_134,976,S_076,359
62779,-37.837647,145.238789,26 Dirkala Avenue,HEATHMONT,9825000,house,2013,4,2,2,SC_032,2906,19871,1155,46,0,hospital_179,1644,S_139,2540
29520,-37.765762,145.017263,16 Swift Street,NORTHCOTE,9360000,house,2014,3,2,2,SC_001,2171,19930,1493,18,0,hospital_035,887,S_105,2028
37352,-37.631932,145.026555,37 Kyabram Street,EPPING,4620000,house,2012,3,2,1,SC_062,5641,20005,2298,43,0,hospital_053,2359,S_196,1608
92905,-37.99339,145.078483,2 Eveline Avenue,PARKDALE,8640000,house,2016,4,2,2,SC_003,2646,19864,192,41,0,hospital_001,583,S_003,1043
37295,-37.63041,145.03668,31 Quartz Grove,EPPING,4520000,house,2013,4,2,2,SC_062,4911,20005,2513,43,0,hospital_053,2952,S_196,2499
56793,-37.845432,145.127643,58 Eley Road,BURWOOD,10855000,house,2012,5,3,2,SC_037,2972,20042,2968,30,0,hospital_047,598,S_097,1009
58953,-37.814103,145.181026,4 Maria Avenue,NUNAWADING,4500000,house,2012,3,1,1,SC_088,595,19899,902,37,0,hospital_010,1219,S_202,1170
3798,-37.81907,144.876867,7 Finlay Street,YARRAVILLE,10724000,house,2014,3,1,2,SC_033,2779,19996,1203,15,0,hospital_056,3001,S_201,2760
18092,-37.672431,144.941555,12 King Street,DALLAS,3456000,house,2015,3,1,0,SC_072,2954,19960,842,39,0,hospital_104,3053,S_153,1863
29887,-37.780781,144.998583,3 South Crescent,NORTHCOTE,8650000,house,2012,3,2,1,SC_001,4062,19928,59,14,0,hospital_035,2149,S_200,2649
15916,-37.706123,144.882522,11 Carol Grove,TULLAMARINE,5340000,house,2012,3,1,1,SC_010,972,20032,3061,32,0,hospital_184,4490,S_198,2618
80271,-37.99089432,145.1631317,424 Corrigan Road,KEYSBOROUGH,8320000,house,2009,4,3,1,SC_057,917,19889,2866,51,0,hospital_096,755,S_079,853
9912,-37.791618,144.920899,10 Greenham Place,KENSINGTON,8250000,house,2015,2,1,2,SC_011,1110,20040,856,14,0,hospital_114,894,S_086,788
22809,-37.750921,144.948816,43 Donne Street,COBURG,10920000,house,2011,4,1,3,SC_030,2064,19966,1211,26,0,hospital_084,914,S_172,1774
74664,-37.9018364,145.0628967,16 Wilmoth Avenue,CARNEGIE,6800000,house,2009,4,1,2,SC_041,1937,19919,1353,30,0,hospital_159,2290,S_015,1675
80982,-37.980133,145.198117,2/45 Birdwood Avenue,DANDENONG,3408000,house,2015,3,2,2,SC_112,1676,19889,608,51,0,hospital_018,1546,S_183,1414
73398,-37.848579,145.302568,28 Casuarina Avenue,BORONIA,6840000,house,2014,4,2,2,SC_049,5126,19869,2073,53,0,hospital_049,2341,S_146,2086
86884,-37.927884,144.994385,53a South Road,BRIGHTON,6570000,house,2016,4,3,2,SC_046,4070,19950,485,24,0,hospital_156,1810,S_088,1240
21500,-37.770957,144.970608,7 Pitt Street,BRUNSWICK,15376000,house,2014,4,2,2,SC_103,4450,19968,1034,21,0,hospital_144,1614,S_138,939
8653,-37.76528931,144.7884369,8 Chesterfield Road,CAIRNLEA,4875000,house,2009,3,2,2,SC_102,4401,20003,2051,31,0,hospital_057,2355,S_159,767
92752,-37.998033,145.075611,15 Parkers Road,PARKDALE,9440000,house,2015,4,3,2,SC_003,3218,19864,555,41,0,hospital_001,860,S_119,1479
24480,-37.7049942,144.9617462,56 Murray Street,FAWKNER,6320000,house,2009,3,1,1,SC_030,3218,19961,543,35,0,hospital_139,3490,S_161,1748
17031,-37.70037,144.920967,30 Churchill  Street,GLENROY,3400000,house,2012,2,1,1,SC_010,3360,20032,569,32,0,hospital_184,4872,S_209,681
12930,-37.7255269,144.7705696,3/21 Patonga Drive,DELAHEY,4448000,house,2011,3,1,1,SC_048,2688,20001,2082,36,0,hospital_057,5486,S_094,2632
91851,-37.983862,145.040755,88 Scott Street,BEAUMARIS,17760000,house,2014,4,2,1,SC_079,3866,19865,2153,39,0,hospital_055,1081,S_011,1918
93679,-38.00223541,145.0827942,7a George Street,MORDIALLOC,11280000,house,2009,3,2,2,SC_003,3505,19863,645,44,0,hospital_001,1560,S_119,732
4485,-37.8306427,144.8738861,45 Watt Street,SOUTH KINGSVILLE,5655000,house,2006,4,1,2,SC_033,2425,19995,1059,18,0,hospital_141,3860,S_056,2469
84498,-37.867838,144.998346,24 Balston Street,BALACLAVA,16380000,house,2013,3,2,2,SC_015,1552,19956,462,13,0,hospital_087,261,S_053,626
76044,-37.904709,145.091016,3 Golf Links Avenue,OAKLEIGH,6300000,house,2012,3,1,1,SC_087,1993,19917,538,34,0,hospital_166,1447,S_167,1993
55399,-37.824857,145.060613,27 Broadway,CAMBERWELL,10472000,house,2013,2,1,1,SC_099,233,19853,254,24,0,hospital_064,2099,S_113,506
83961,-37.852778,145.001769,397 High Street,PRAHRAN,13345000,house,2011,2,1,0,SC_066,943,19947,912,20,0,hospital_012,337,S_115,610
83165,-37.876813,145.24967,33 Applewood Drive,KNOXFIELD,4800000,house,2014,3,2,1,SC_049,5505,19869,3552,53,0,hospital_002,2879,S_226,2800
65941,-37.777322,145.335003,2 Henty Court,MOOROOLBARK,5710000,house,2012,4,2,2,SC_084,2827,19877,2153,55,0,hospital_113,2438,S_081,2320
51764,-37.801416,145.170514,11 Darvall Street,DONVALE,5868000,house,2013,3,3,2,SC_002,2000,19899,2170,37,0,hospital_034,1245,S_202,2553
74595,-37.888363,145.076241,14 Gilsland Road,MURRUMBEENA,18530000,house,2014,2,1,1,SC_087,470,19918,735,32,0,hospital_108,2728,S_167,470
76306,-37.89848328,145.0836182,56 Carlisle Crescent,HUGHESDALE,10960000,house,2009,2,1,2,SC_087,1134,19917,462,34,0,hospital_166,1965,S_167,1134
30092,-37.766057,145.009641,43 Christmas Street,NORTHCOTE,19350000,house,2016,2,1,1,SC_001,2836,20015,1128,21,0,hospital_035,384,S_105,1750
18830,-37.680659,144.90519,4 Ripplebrook Drive,BROADMEADOWS,2944000,house,2014,3,1,2,SC_059,1971,20030,1298,36,0,hospital_104,3595,S_153,1478
43616,-37.716865,145.087396,23 Webster Crescent,WATSONIA,6526000,house,2014,3,1,1,SC_017,4637,19984,730,34,0,hospital_075,2086,S_020,1755
45759,-37.710494,145.121893,1/90 Mountain View Road,MONTMORENCY,6800000,house,2015,3,2,2,SC_051,5283,19986,535,40,0,hospital_075,1532,S_210,1890
27813,-37.58867,144.930768,8 Rosewood Place,CRAIGIEBURN,2624000,house,2012,3,2,1,SC_110,1326,40221,1835,45,0,hospital_104,6964,S_178,658
144,-37.797226,144.909246,10 Jamieson Avenue,FOOTSCRAY,4800000,house,2016,3,2,1,SC_011,1760,20025,683,14,0,hospital_003,1855,S_201,1063
50837,-37.789352,145.129704,15 Gifford Road,DONCASTER,9256000,house,2012,4,1,2,SC_091,412,20042,3403,30,0,hospital_194,2191,S_188,566
88057,-37.943627,145.041503,1028 Nepean Highway,MOORABBIN,12075000,house,2015,3,1,2,SC_046,536,19872,535,40,0,hospital_110,1247,S_069,614
95311,-37.914954,145.029666,25 Wright Street,BENTLEIGH,10400000,house,2012,4,2,2,SC_046,2836,19939,699,38,0,hospital_126,1835,S_107,1205
58371,-37.817877,145.147735,88 Whitehorse Road,BLACKBURN,11220000,house,2011,4,2,2,SC_002,2094,19898,315,35,0,hospital_060,1832,S_018,1507
68643,-37.85564,145.017228,71 Sutherland Road,ARMADALE,24150000,house,2014,3,2,0,SC_038,1853,19945,205,23,0,hospital_132,752,S_235,1145
28446,-37.79698,144.991079,107 Hotham Street,COLLINGWOOD,10860000,house,2010,3,1,0,SC_008,2496,19975,383,10,0,hospital_178,1560,S_060,850
51511,-37.794539,145.135776,5 Teak Court,DONCASTER,16000000,house,2016,5,3,2,SC_091,1195,19897,2953,36,0,hospital_154,2561,S_188,1333
2830,-37.811158,144.892036,14 Barnet Street,YARRAVILLE,14400000,house,2011,3,2,0,SC_043,3317,19997,399,14,0,hospital_056,2071,S_201,1272
5569,-37.782681,144.849184,19 McLennan Street,BRAYBROOK,4008000,house,2014,3,1,0,SC_102,1374,20021,1575,25,0,hospital_174,1567,S_080,1420
33474,-37.705584,145.014064,1/7 Elsey Road,RESERVOIR,4400000,house,2016,3,2,2,SC_103,3932,20009,476,33,0,hospital_139,1940,S_225,2509
95817,-37.911457,145.036291,45 Lees Street,MCKINNON,10290000,house,2012,2,1,1,SC_046,3126,19940,217,36,0,hospital_126,1914,S_107,1033
90188,-37.96264648,145.0692444,2 Alray Drive,CHELTENHAM,6643000,house,2009,3,2,2,SC_003,1979,19866,1363,36,0,hospital_109,486,S_023,1230
15499,-37.736112,144.909884,9 Dublin Avenue,STRATHMORE,12375000,house,2014,3,1,1,SC_082,447,20036,1572,23,0,hospital_184,808,S_197,938
49492,-37.810773,145.078442,4/8-10 Kalimna Street,BALWYN,6950000,house,2014,2,1,1,SC_099,2345,19893,1545,29,0,hospital_064,2660,S_136,2173
91761,-37.973119,145.039029,61 Morey Road,BEAUMARIS,24150000,house,2016,3,2,3,SC_079,2676,19866,1541,36,0,hospital_055,1374,S_023,2117
7229,-37.750255,144.77122,15 Angelique Grove,ALBANVALE,3450000,house,2014,3,2,2,SC_048,3247,20002,2607,33,0,hospital_057,3975,S_070,215
93452,-38.020185,145.101989,5 Seabreeze Court,ASPENDALE,8500000,house,2011,4,2,2,SC_003,5577,19862,783,46,0,hospital_001,4167,S_119,1903
33577,-37.711864,144.999003,106 Leamington Street,RESERVOIR,9310000,house,2014,4,2,2,SC_103,3096,20010,898,32,0,hospital_139,640,S_030,2397
34169,-37.709873,144.999061,2 Jean Street,RESERVOIR,4120000,house,2011,3,1,1,SC_103,3317,20009,946,33,0,hospital_139,861,S_030,2585
94715,-37.925997,145.036368,122 Patterson Road,BENTLEIGH,12048000,house,2012,2,1,1,SC_046,1513,19938,123,40,0,hospital_110,786,S_107,878
82250,-37.98449,145.241791,5 Kathryn Street,DOVETON,9352000,house,2015,3,1,2,SC_112,2362,19888,2878,54,0,hospital_119,2004,S_195,1599
74006,-37.849375,145.297621,8 Janet Street,BORONIA,5445000,house,2012,3,1,2,SC_049,5099,19869,1695,53,0,hospital_049,1970,S_146,1737
45263,-37.699913,145.094846,53 William Street,GREENSBOROUGH,7296000,house,2014,3,1,2,SC_062,5432,19985,1263,38,0,hospital_075,1131,S_020,703
29306,-37.770899,144.996107,12 Claude Street,NORTHCOTE,17120000,house,2015,3,1,2,SC_103,3523,20016,136,20,0,hospital_035,1363,S_105,2304
18532,-37.675162,144.915065,25 Katunga Crescent,BROADMEADOWS,3185000,house,2015,3,1,1,SC_072,2788,20030,965,36,0,hospital_104,2763,S_153,665
12692,-37.705467,144.770606,22 Cressida Crescent,SYDENHAM,7871000,house,2014,4,2,2,SC_048,3991,20000,576,39,0,hospital_057,7242,S_094,608
6570,-37.78276062,144.8179016,3 Hutchinson Street,ALBION,2800000,house,2009,3,1,1,SC_102,1379,20004,825,28,0,hospital_174,1404,S_080,1342
3637,-37.821441,144.896694,5 Taylor Street,YARRAVILLE,4228000,house,2012,3,1,0,SC_043,4375,19996,860,15,0,hospital_056,3283,S_201,2306
7809,-37.775018,144.79839,26 Chelsey Street,ARDEER,5320000,house,2015,3,1,2,SC_102,3200,20003,2183,31,0,hospital_057,2150,S_159,1988
4179,-37.825651,144.87202,17 Steel Street,SPOTSWOOD,6396000,house,2011,3,1,3,SC_033,2224,19995,1343,18,0,hospital_056,3828,S_056,2496
73226,-37.864296,145.261823,2/42 Gertonia Avenue,BORONIA,7042000,house,2015,3,1,2,SC_049,5278,19869,2028,53,0,hospital_002,1130,S_024,2021
4976,-37.863894,144.823942,184 Civic Parade,ALTONA,4640000,house,2010,4,2,1,SC_033,4603,19926,618,30,0,hospital_141,5944,S_128,701
14296,-37.7550208,144.8991344,325 Buckley Street,ABERFELDIE,11760000,house,2010,3,1,2,SC_085,2224,20037,1505,20,0,hospital_184,1509,S_197,1535
64073,-37.789525,145.259277,27 Hannora Crescent,CROYDON,9900000,house,2012,4,2,2,SC_022,2348,19878,1987,51,0,hospital_164,2055,S_157,931
91800,-37.985161,145.042294,71 Pellatt Street,BEAUMARIS,7000000,house,2009,3,1,1,SC_079,4011,19865,2040,39,0,hospital_055,1032,S_011,1811
39095,-37.76938629,145.0476685,98A Marshall Street,IVANHOE,8432000,house,2008,2,1,2,SC_001,542,19933,204,22,0,hospital_039,1630,S_219,538
58755,-37.827285,145.171512,24 High Street,NUNAWADING,7860000,house,2012,4,2,2,SC_002,880,19899,801,37,0,hospital_060,1496,S_202,559
14635,-37.758944,144.894691,5A Arthur Street,ABERFELDIE,2585000,house,2014,4,3,2,SC_085,1681,20037,1920,20,0,hospital_068,1875,S_049,1658
27384,-37.578274,144.935465,6 Gunning Lane,CRAIGIEBURN,3751000,house,2016,3,1,2,SC_005,1387,40221,2710,45,0,hospital_104,8170,S_178,1755
68831,-37.8542099,145.0382996,15 Shaftesbury Avenue,MALVERN,27520000,house,2009,3,2,2,SC_023,2480,19911,618,15,0,hospital_183,1055,S_235,1059
61564,-37.779974,145.245906,22 Bridget Court,WARRANWOOD,11520000,house,2012,4,2,2,SC_022,3901,19878,3503,51,0,hospital_164,3208,S_157,2081
4108,-37.84678268,144.8713379,13 Severn Street,NEWPORT,7308000,house,2009,3,1,1,SC_033,3111,19994,1169,20,0,hospital_141,2485,S_056,2529
68321,-37.8509209,145.0237074,17 Murray Street,ARMADALE,27360000,house,2014,3,3,2,SC_038,1781,19945,726,23,0,hospital_132,1350,S_235,1128
47384,-37.69838333,145.1711731,6 Wynvale Court,ELTHAM,8204000,house,2008,3,2,2,SC_051,2930,19987,2660,44,0,hospital_075,5800,S_194,2183
21464,-37.770841,144.967218,66 Laura Street,BRUNSWICK,7250000,house,2010,2,1,0,SC_030,4535,19968,756,21,0,hospital_144,1648,S_074,645
43158,-37.713167,145.067519,43 Crestwood Avenue,MACLEOD,13500000,house,2014,4,2,2,SC_047,4325,19983,1437,31,0,hospital_037,1556,S_155,1958
12853,-37.69811,144.751495,29 Santolin Drive,HILLSIDE,3608000,house,2013,3,2,1,SC_048,3978,20000,2026,39,0,hospital_057,8887,S_163,461
71953,-37.858542,145.266165,1/6 Margaret Avenue,BAYSWATER,4290000,house,2013,3,1,2,SC_049,5441,19869,1615,53,0,hospital_002,385,S_024,1655
50260,-37.773759,145.090403,48 Cuthbert Street,BULLEEN,8848000,house,2010,3,2,0,SC_009,912,19935,3207,26,0,hospital_194,2183,S_154,813
71200,-37.855115,145.240708,18 Cloverlea Drive,WANTIRNA,10720000,house,2016,4,2,1,SC_032,4830,19870,2834,50,0,hospital_179,1319,S_226,2211
47885,-37.811606,145.022772,14 Bowen Street,KEW,16650000,house,2013,5,3,2,SC_083,1497,19905,1137,19,0,hospital_032,969,S_039,967
69879,-37.869092,145.070841,3 Chamberlain Street,ASHBURTON,20060000,house,2013,3,2,2,SC_042,2034,19837,693,21,0,hospital_108,910,S_112,2035
91815,-37.972163,145.039944,78 Morey Road,BEAUMARIS,15904000,house,2012,4,2,2,SC_079,2565,19866,1421,36,0,hospital_055,1373,S_023,1985
6249,-37.787953,144.83813,16 Servante Street,SUNSHINE,6256000,house,2010,3,1,1,SC_102,743,20021,466,25,0,hospital_174,1244,S_080,831
2636,-37.812312,144.872255,10 Charlotte Street,YARRAVILLE,10845000,house,2010,3,1,1,SC_043,2281,19996,1603,15,0,hospital_056,2462,S_149,2281
61715,-37.798149,145.246618,3 Fran Court,RINGWOOD,7228000,house,2012,4,2,2,SC_032,2257,19879,1570,47,0,hospital_164,1329,S_157,751
36250,-37.667962,144.988554,2 Turella Court,LALOR,8800000,house,2015,4,2,3,SC_026,5941,20006,2534,40,0,hospital_053,3064,S_228,2562
37917,-37.778744,145.027987,100 Wingrove Street,ALPHINGTON,11440000,house,2011,2,1,2,SC_001,1711,19931,290,20,0,hospital_029,1245,S_219,1680
12138,-37.713031,144.772449,10 Yellowgum Road,DELAHEY,4995000,house,2015,3,1,1,SC_107,3463,20000,1333,39,0,hospital_057,6451,S_094,1239
35780,-37.71099854,145.0153961,91A McMahon Road,RESERVOIR,4020000,house,2008,3,1,1,SC_047,3336,20009,622,33,0,hospital_139,1692,S_225,1943
2288,-37.810304,144.876456,44 Edgar Street,KINGSVILLE,5697000,house,2013,3,1,2,SC_043,2272,20023,1225,19,0,hospital_056,2094,S_201,2173
75533,-37.898748,145.06426,91 Woornack Road,MURRUMBEENA,10212000,house,2016,4,3,2,SC_041,1633,19919,990,30,0,hospital_159,2617,S_015,1411
82134,-37.981356,145.23417,36 Scarlet Drive,DOVETON,6012000,house,2013,3,1,1,SC_112,1793,19888,2349,54,0,hospital_119,1398,S_184,1674
33175,-37.743247,145.022243,75 Albert Street,PRESTON,3648000,house,2010,3,1,1,SC_047,882,20013,1961,25,0,hospital_090,2214,S_084,1838
65719,-37.76043,145.326213,12 Timbertop Court,MOOROOLBARK,4590000,house,2010,4,2,3,SC_084,1110,19876,1969,61,0,hospital_113,2520,S_168,688
28098,-37.796212,144.982911,14/165 Rose Street,FITZROY,16120000,house,2011,3,2,2,SC_008,2086,19975,1066,10,0,hospital_178,1363,S_200,485
26036,-37.6032682,144.9256331,23 Farnborough Avenue,CRAIGIEBURN,5600000,house,2012,3,1,2,SC_110,1376,40221,1568,45,0,hospital_104,5299,S_178,1268
57836,-37.8145532,145.1527256,21/12 John Street,BLACKBURN,5700000,house,2012,3,1,1,SC_002,1733,19898,658,35,0,hospital_060,2070,S_018,1936
29573,-37.763523,144.98718,174 Beaconsfield Parade,NORTHCOTE,9779000,house,2015,3,1,0,SC_103,2965,20015,871,21,0,hospital_144,1564,S_105,2004
68383,-37.853633,145.015418,22 Mount Pleasant Grove,ARMADALE,9260000,house,2012,2,1,0,SC_038,1584,19946,344,22,0,hospital_132,576,S_115,1087
25912,-37.591745,144.934576,20 Medway Road,CRAIGIEBURN,3840000,house,2015,3,1,2,SC_110,853,40221,1360,45,0,hospital_104,6680,S_178,256
24745,-37.675197,144.963018,4 Maple Court,CAMPBELLFIELD,6035000,house,2015,3,1,2,SC_072,4508,19960,1757,39,0,hospital_104,4640,S_161,1649
43726,-37.710712,145.08874,32 Nepean Street,WATSONIA,11088000,house,2015,4,2,2,SC_017,5321,19984,436,34,0,hospital_075,1631,S_020,1201
1517,-37.792514,144.8908,9 Jerrold Street,FOOTSCRAY,6100000,house,2010,2,1,2,SC_085,2126,20024,1113,17,0,hospital_003,150,S_201,1114
92274,-37.987094,145.063139,4 Kilara Road,MENTONE,11550000,house,2012,5,3,2,SC_003,2886,19865,608,39,0,hospital_133,711,S_011,618
184,-37.79686356,144.8845215,106 Eleanor Street,FOOTSCRAY,4920000,house,2007,2,1,1,SC_043,2055,20023,555,19,0,hospital_056,440,S_201,1262
25125,-37.6035,144.915781,11 Long Island Circuit,CRAIGIEBURN,7560000,house,2016,4,2,2,SC_016,1195,40221,2436,45,0,hospital_104,5269,S_178,1923
67639,-37.742406,145.339318,67 Chester Street,LILYDALE,10030000,house,2014,4,2,2,SC_084,2839,19876,1635,61,0,hospital_151,1899,S_233,1974
48059,-37.8081163,145.0419259,2/153 Cotham Road,KEW,9100000,house,2011,3,1,0,SC_083,1483,19904,1562,20,0,hospital_064,564,S_039,1003
25047,-37.604719,144.92302,10 Taunton Place,CRAIGIEBURN,6120000,house,2015,3,2,2,SC_016,1547,40221,1819,45,0,hospital_104,5123,S_178,1536
77321,-37.925701,145.172549,1 Bentley Court,MULGRAVE,10625000,house,2013,4,2,1,SC_073,2463,19913,3136,44,0,hospital_161,3840,S_067,1809
82185,-37.987442,145.243279,4 Waratah Street,DOVETON,5355000,house,2014,3,1,0,SC_077,2023,19888,2957,54,0,hospital_119,2148,S_195,1676
33545,-37.728744,145.001915,10 Stewart Street,RESERVOIR,9809000,house,2013,2,1,1,SC_103,1206,20011,84,29,0,hospital_139,1289,S_085,937
40800,-37.713579,145.038516,5 The Fairway,KINGSBURY,11550000,house,2012,3,1,2,SC_047,2871,20009,2630,33,0,hospital_025,557,S_225,1527
78706,-37.93682,145.173772,17 Phillip Avenue,SPRINGVALE,7044000,house,2013,3,2,2,SC_073,3565,19913,2275,44,0,hospital_161,3460,S_067,1295
66805,-37.762028,145.357972,1 Hillside Court,LILYDALE,6820000,house,2015,4,2,2,SC_084,3899,19876,1157,61,0,hospital_113,280,S_081,774
6545,-37.78115845,144.8193665,29a Adelaide Street,ALBION,3990000,house,2009,3,1,1,SC_102,1256,20004,610,28,0,hospital_174,1220,S_080,1209
9775,-37.896925,144.634235,24 Kimberley Road,WERRIBEE,4200000,house,2015,3,2,2,SC_012,3349,19921,2377,39,0,hospital_073,4546,S_050,2565
49118,-37.808142,145.066941,18 Bennett Street,DEEPDENE,21000000,house,2014,4,2,2,SC_099,1966,19892,1979,27,0,hospital_064,1640,S_137,1685
47376,-37.70684814,145.1568146,6 Shalbury Avenue,ELTHAM,10200000,house,2009,4,1,1,SC_051,3702,19987,1088,44,0,hospital_075,4491,S_194,913
62674,-37.83479,145.237737,2 Parkhaven Drive,HEATHMONT,12096000,house,2015,4,2,2,SC_032,2575,19871,936,46,0,hospital_179,1861,S_040,2662
50143,-37.757681,145.091945,3 Yarra Valley Boulevard,BULLEEN,9600000,house,2012,3,2,2,SC_009,887,19935,2751,26,0,hospital_004,2650,S_154,981
28425,-37.805642,144.981565,93 Gore Street,FITZROY,13800000,house,2014,2,1,1,SC_008,1241,19843,970,8,0,hospital_178,309,S_175,313
38378,-37.777144,145.026843,58 Fulham Road,ALPHINGTON,17250000,house,2016,3,1,1,SC_001,1668,19931,412,20,0,hospital_029,1395,S_219,1641
10223,-37.790886,144.9236,20 Coopers Lane,KENSINGTON,9010000,house,2015,1,1,1,SC_011,1151,20040,617,14,0,hospital_114,723,S_086,558
89033,-37.945798,145.038055,8 Monamie Avenue,HIGHETT,6372000,house,2014,2,1,1,SC_079,456,19872,444,40,0,hospital_110,1422,S_069,455
65057,-37.80353546,145.3244019,1/33 Tamworth Road,KILSYTH,3900000,house,2009,3,2,2,SC_022,3668,19877,2342,55,0,hospital_113,5342,S_224,1245
92722,-38.004019,145.100361,14 Pooley Bridge Road,MORDIALLOC,5744000,house,2012,4,2,2,SC_003,3792,19863,1150,44,0,hospital_001,2838,S_119,1281
77644,-37.929771,145.205152,2 Maitland Close,MULGRAVE,8100000,house,2015,4,2,2,SC_073,3113,19891,4760,46,0,hospital_161,1206,S_067,1619
7706,-37.78206253,144.8051605,1/48 Suspension Street,ARDEER,3835000,house,2009,2,1,1,SC_102,2499,20004,1788,28,0,hospital_174,2456,S_130,1730
6308,-37.78794,144.837014,18 Tyler Street,SUNSHINE,10766000,house,2016,2,1,0,SC_102,694,20021,369,25,0,hospital_174,1207,S_080,782
78196,-37.93522,145.207226,56 Fernbank Crescent,MULGRAVE,10080000,house,2015,3,1,2,SC_073,3725,19890,4446,49,0,hospital_161,639,S_067,1647
25339,-37.574608,144.934372,13 Royal Terrace,CRAIGIEBURN,5440000,house,2012,3,1,1,SC_005,1228,40221,3130,45,0,hospital_104,8558,S_178,2158
63754,-37.7858429,145.2813263,19 Grandview Avenue,CROYDON,4680000,house,2008,3,2,0,SC_022,1482,19878,1069,51,0,hospital_164,3328,S_181,1131
78745,-37.94106,145.161334,19 Mein St,SPRINGVALE,3069000,house,2008,3,1,3,SC_073,4436,19913,1167,44,0,hospital_124,3688,S_075,1625
52752,-37.821499,145.000183,23 Brougham Street,RICHMOND,10350000,house,2016,2,1,1,SC_038,2238,19907,610,6,0,hospital_122,345,S_076,1384
68590,-37.8512491,145.0184305,56 Rose Street,ARMADALE,38400000,house,2012,5,3,1,SC_038,1487,19946,401,22,0,hospital_132,897,S_115,1210
92470,-37.975515,145.063539,9 Winsome Street,MENTONE,8232000,house,2010,3,1,2,SC_003,2292,19865,721,39,0,hospital_133,703,S_011,680
17951,-37.690917,144.934053,1/21 Ophir Street,BROADMEADOWS,4950000,house,2014,4,2,1,SC_059,4335,20030,1544,36,0,hospital_104,4635,S_153,1798
